Customer Segment,Product Category,Region,Date,Sales
Home Office,Furniture,East,2012-01-12,21724.18
Home Office,Furniture,East,2013-01-01,6689.89
Home Office,Furniture,East,2013-01-02,1199.12
Home Office,Furniture,East,2013-01-03,2207.63
Home Office,Furniture,East,2013-01-04,303.23
Home Office,Furniture,East,2013-01-05,108
Home Office,Furniture,East,2013-01-06,5092.92
Home Office,Furniture,East,2013-01-07,9455.62
Home Office,Furniture,East,2013-01-08,275.34
Home Office,Furniture,East,2013-01-09,8819.05
Home Office,Furniture,East,2013-01-10,471.34
Home Office,Furniture,East,2013-01-11,2909.07
Home Office,Furniture,East,2013-01-12,608.23
Home Office,Furniture,South,2010-01-01,1232.68
Home Office,Furniture,South,2010-01-02,3571.58
Home Office,Furniture,South,2010-01-03,2182.43
Home Office,Furniture,South,2010-01-04,1943.04
Home Office,Furniture,South,2010-01-07,5581.61
Home Office,Furniture,South,2010-01-09,210.33
Home Office,Furniture,South,2010-01-10,3520.12
Home Office,Furniture,South,2010-01-11,2694.49
Home Office,Furniture,South,2011-01-01,186.11
Home Office,Furniture,South,2011-01-06,4462.58
Home Office,Furniture,South,2011-01-07,277.84
Home Office,Furniture,South,2011-01-08,1434.39
Home Office,Furniture,South,2011-01-09,1878.12
Home Office,Furniture,South,2011-01-10,570.52
Home Office,Furniture,South,2011-01-11,13994.8
Home Office,Furniture,South,2011-01-12,33849.99
Home Office,Furniture,South,2012-01-01,3623.23
Home Office,Furniture,South,2012-01-02,276.76
Home Office,Furniture,South,2012-01-03,1897.09
Home Office,Furniture,South,2012-01-04,1893.37
Home Office,Furniture,South,2012-01-05,4879.88
Home Office,Furniture,South,2012-01-06,868.68
Home Office,Furniture,South,2012-01-07,6771.68
Home Office,Furniture,South,2012-01-08,203.67
Home Office,Furniture,South,2012-01-09,49895.04
Home Office,Furniture,South,2012-01-10,3242.55
Home Office,Furniture,South,2012-01-11,911.34
Home Office,Furniture,South,2012-01-12,534.93
Home Office,Furniture,South,2013-01-01,929.41
Home Office,Furniture,South,2013-01-02,939.24
Home Office,Furniture,South,2013-01-03,2289.67
Home Office,Furniture,South,2013-01-04,1328.5
Home Office,Furniture,South,2013-01-05,2979.11
Home Office,Furniture,South,2013-01-06,4406.86
Home Office,Furniture,South,2013-01-07,2440.91
Home Office,Furniture,South,2013-01-08,3706.88
Home Office,Furniture,South,2013-01-09,4319.57
Home Office,Furniture,South,2013-01-10,2786.27
Home Office,Furniture,South,2013-01-12,7481.11
Home Office,Furniture,West,2010-01-01,3833.98
Home Office,Furniture,West,2010-01-02,3314.01
Home Office,Furniture,West,2010-01-03,31.24
Home Office,Furniture,West,2010-01-04,210.77
Home Office,Furniture,West,2010-01-06,19948.59
Home Office,Furniture,West,2010-01-07,2371.64
Home Office,Furniture,West,2010-01-08,120.12
Home Office,Furniture,West,2010-01-12,8982.84
Home Office,Furniture,West,2011-01-01,976.34
Home Office,Furniture,West,2011-01-02,741.45
Home Office,Furniture,West,2011-01-03,2980.07
Home Office,Furniture,West,2011-01-04,2012.09
Home Office,Furniture,West,2011-01-05,4126.98
Home Office,Furniture,West,2011-01-06,881.15
Home Office,Furniture,West,2011-01-08,10884.1
Home Office,Furniture,West,2011-01-09,11715.14
Home Office,Furniture,West,2011-01-10,3804
Home Office,Furniture,West,2011-01-11,9061.31
Home Office,Furniture,West,2011-01-12,1287.55
Home Office,Furniture,West,2012-01-01,198.32
Home Office,Furniture,West,2012-01-02,2332.66
Home Office,Furniture,West,2012-01-04,17452.67
Home Office,Furniture,West,2012-01-05,3162.23
Home Office,Furniture,West,2012-01-07,4388.13
Home Office,Furniture,West,2012-01-10,2011.23
Home Office,Furniture,West,2012-01-11,86.42
Home Office,Furniture,West,2012-01-12,19824.5
Home Office,Furniture,West,2013-01-01,296.97
Home Office,Furniture,West,2013-01-02,119.37
Home Office,Furniture,West,2013-01-03,1347.51
Home Office,Furniture,West,2013-01-04,3291.71
Home Office,Furniture,West,2013-01-05,2997.31
Home Office,Furniture,West,2013-01-06,11852.31
Home Office,Furniture,West,2013-01-07,1741.58
Home Office,Furniture,West,2013-01-08,5817.36
Home Office,Furniture,West,2013-01-10,2689.04
Home Office,Furniture,West,2013-01-11,10696.84
Home Office,Furniture,West,2013-01-12,4383.98
Home Office,Office Supplies,Central,2010-01-01,444.88
Home Office,Office Supplies,Central,2010-01-02,889.97
Home Office,Office Supplies,Central,2010-01-03,1772.55
Home Office,Office Supplies,Central,2010-01-04,3911.23
Home Office,Office Supplies,Central,2010-01-05,1416.59
Home Office,Office Supplies,Central,2010-01-06,5888.92
Home Office,Office Supplies,Central,2010-01-07,4263.52
Home Office,Office Supplies,Central,2010-01-08,6093.5
Home Office,Office Supplies,Central,2010-01-09,5756.45
Home Office,Office Supplies,Central,2010-01-10,1065.14
Home Office,Office Supplies,Central,2010-01-11,1732.23
Home Office,Office Supplies,Central,2010-01-12,889.12
Home Office,Office Supplies,Central,2011-01-01,12178.8
Home Office,Office Supplies,Central,2011-01-02,758.31
Home Office,Office Supplies,Central,2011-01-03,3495.29
Home Office,Office Supplies,Central,2011-01-04,383.37
Home Office,Office Supplies,Central,2011-01-05,144.38
Home Office,Office Supplies,Central,2011-01-06,4569.42
Home Office,Office Supplies,Central,2011-01-07,7833.08
Home Office,Office Supplies,Central,2011-01-08,1191.33
Home Office,Office Supplies,Central,2011-01-09,1987.91
Home Office,Office Supplies,Central,2011-01-10,12042.63
Home Office,Office Supplies,Central,2011-01-11,1630.27
Home Office,Office Supplies,Central,2011-01-12,878.67
Home Office,Office Supplies,Central,2012-01-01,447.38
Home Office,Office Supplies,Central,2012-01-02,3019.47
Home Office,Office Supplies,Central,2012-01-03,608.96
Home Office,Office Supplies,Central,2012-01-04,1084.55
Home Office,Office Supplies,Central,2012-01-05,1605.38
Home Office,Office Supplies,Central,2012-01-06,13799.32
Home Office,Office Supplies,Central,2012-01-07,7791.56
Home Office,Office Supplies,Central,2012-01-08,1099.06
Home Office,Office Supplies,Central,2012-01-09,7110.85
Home Office,Office Supplies,Central,2012-01-10,1658.12
Home Office,Office Supplies,Central,2012-01-11,8035.09
Home Office,Office Supplies,Central,2012-01-12,6057.37
Home Office,Office Supplies,Central,2013-01-01,1640.45
Home Office,Office Supplies,Central,2013-01-02,653.61
Home Office,Office Supplies,Central,2013-01-03,17493.84
Home Office,Office Supplies,Central,2013-01-04,1437.38
Home Office,Office Supplies,Central,2013-01-05,3150.1
Home Office,Office Supplies,Central,2013-01-06,1777.96
Home Office,Office Supplies,Central,2013-01-07,3003.67
Home Office,Office Supplies,Central,2013-01-08,3581.37
Home Office,Office Supplies,Central,2013-01-09,1111.45
Home Office,Office Supplies,Central,2013-01-10,9694.49
Home Office,Office Supplies,Central,2013-01-11,6488.61
Home Office,Office Supplies,Central,2013-01-12,12176.08
Home Office,Office Supplies,East,2010-01-01,260.66
Home Office,Office Supplies,East,2010-01-02,621.89
Home Office,Office Supplies,East,2010-01-03,4921.54
Home Office,Office Supplies,East,2010-01-04,10738.02
Home Office,Office Supplies,East,2010-01-05,951.07
Home Office,Office Supplies,East,2010-01-06,244.85
Home Office,Office Supplies,East,2010-01-07,746.64
Home Office,Office Supplies,East,2010-01-08,1052.28
Home Office,Office Supplies,East,2010-01-09,135.01
Home Office,Office Supplies,East,2010-01-10,1748.87
Home Office,Office Supplies,East,2010-01-11,1900.32
Home Office,Office Supplies,East,2010-01-12,1058.38
Home Office,Office Supplies,East,2011-01-01,2136.06
Home Office,Office Supplies,East,2011-01-02,59.15
Home Office,Office Supplies,East,2011-01-03,172.51
Home Office,Office Supplies,East,2011-01-04,230.34
Home Office,Office Supplies,East,2011-01-05,4051.6
Home Office,Office Supplies,East,2011-01-06,115.83
Home Office,Office Supplies,East,2011-01-07,1448.02
Home Office,Office Supplies,East,2011-01-08,73.14
Home Office,Office Supplies,East,2011-01-09,7758.51
Home Office,Office Supplies,East,2011-01-10,4732.83
Home Office,Office Supplies,East,2011-01-12,17232.81
Home Office,Office Supplies,East,2012-01-01,2488.11
Home Office,Office Supplies,East,2012-01-02,178.08
Home Office,Office Supplies,East,2012-01-03,211.16
Home Office,Office Supplies,East,2012-01-04,588.89
Home Office,Office Supplies,East,2012-01-05,2351.58
Home Office,Office Supplies,East,2012-01-06,12975.62
Home Office,Office Supplies,East,2012-01-07,1937.88
Home Office,Office Supplies,East,2012-01-08,2168.37
Home Office,Office Supplies,East,2012-01-09,1287.54
Home Office,Office Supplies,East,2012-01-10,2157.85
Home Office,Office Supplies,East,2012-01-11,4062.87
Home Office,Office Supplies,East,2012-01-12,1545.84
Home Office,Office Supplies,East,2013-01-01,895.04
Home Office,Office Supplies,East,2013-01-02,1634.21
Home Office,Office Supplies,East,2013-01-03,3360.08
Home Office,Office Supplies,East,2013-01-04,442.77
Home Office,Office Supplies,East,2013-01-05,2204.78
Home Office,Office Supplies,East,2013-01-06,18353.46
Home Office,Office Supplies,East,2013-01-07,1862.44
Home Office,Office Supplies,East,2013-01-08,3945.82
Home Office,Office Supplies,East,2013-01-09,7379.59
Home Office,Office Supplies,East,2013-01-10,1175.44
Home Office,Office Supplies,East,2013-01-11,8587.14
Home Office,Office Supplies,East,2013-01-12,573.55
Home Office,Office Supplies,South,2010-01-01,601.23
Home Office,Office Supplies,South,2010-01-02,246.37
Home Office,Office Supplies,South,2010-01-03,266.49
Home Office,Office Supplies,South,2010-01-04,1083.84
Home Office,Office Supplies,South,2010-01-05,391.49
Home Office,Office Supplies,South,2010-01-06,3067.39
Home Office,Office Supplies,South,2010-01-07,2133.93
Home Office,Office Supplies,South,2010-01-08,227.12
Home Office,Office Supplies,South,2010-01-09,801.69
Home Office,Office Supplies,South,2010-01-10,11522.35
Home Office,Office Supplies,South,2010-01-11,7130.47
Home Office,Office Supplies,South,2010-01-12,1077.35
Home Office,Office Supplies,South,2011-01-01,626.24
Home Office,Office Supplies,South,2011-01-02,4402.52
Home Office,Office Supplies,South,2011-01-03,307
Home Office,Office Supplies,South,2011-01-04,427.8
Home Office,Office Supplies,South,2011-01-05,326.08
Home Office,Office Supplies,South,2011-01-07,252.86
Home Office,Office Supplies,South,2011-01-08,2561.51
Home Office,Office Supplies,South,2011-01-09,1047.85
Home Office,Office Supplies,South,2011-01-10,1037.73
Home Office,Office Supplies,South,2011-01-12,2784.93
Home Office,Office Supplies,South,2012-01-01,267.96
Home Office,Office Supplies,South,2012-01-02,721.1
Home Office,Office Supplies,South,2012-01-03,1244
Home Office,Office Supplies,South,2012-01-04,3171
Home Office,Office Supplies,South,2012-01-05,787.07
Home Office,Office Supplies,South,2012-01-06,3023.19
Home Office,Office Supplies,South,2012-01-07,1369.96
Home Office,Office Supplies,South,2012-01-08,2894.32
Home Office,Office Supplies,South,2012-01-09,83.84
Home Office,Office Supplies,South,2012-01-10,4838.12
Home Office,Office Supplies,South,2012-01-11,13590.03
Home Office,Office Supplies,South,2012-01-12,1779.14
Home Office,Office Supplies,South,2013-01-01,6125.96
Home Office,Office Supplies,South,2013-01-02,29.17
Home Office,Office Supplies,South,2013-01-03,1291.94
Home Office,Office Supplies,South,2013-01-04,1599.02
Home Office,Office Supplies,South,2013-01-05,4819.84
Home Office,Office Supplies,South,2013-01-06,5194.68
Home Office,Office Supplies,South,2013-01-07,874.92
Home Office,Office Supplies,South,2013-01-08,1205.69
Home Office,Office Supplies,South,2013-01-09,765.38
Home Office,Office Supplies,South,2013-01-10,3695.68
Home Office,Office Supplies,South,2013-01-11,1762.69
Home Office,Office Supplies,South,2013-01-12,3741.08
Home Office,Office Supplies,West,2010-01-01,995.78
Home Office,Office Supplies,West,2010-01-02,3.51
Home Office,Office Supplies,West,2010-01-03,225.23
Home Office,Office Supplies,West,2010-01-04,10839.69
Home Office,Office Supplies,West,2010-01-05,951.68
Home Office,Office Supplies,West,2010-01-06,168.3
Home Office,Office Supplies,West,2010-01-07,14447.09
Home Office,Office Supplies,West,2010-01-08,2481.7
Home Office,Office Supplies,West,2010-01-09,255.26
Home Office,Office Supplies,West,2010-01-10,65.01
Home Office,Office Supplies,West,2010-01-11,28779.13
Home Office,Office Supplies,West,2010-01-12,255.29
Home Office,Office Supplies,West,2011-01-01,1113.18
Home Office,Office Supplies,West,2011-01-02,382.09
Home Office,Office Supplies,West,2011-01-03,254.57
Home Office,Office Supplies,West,2011-01-04,1041.14
Home Office,Office Supplies,West,2011-01-05,2942.54
Home Office,Office Supplies,West,2011-01-07,651.07
Home Office,Office Supplies,West,2011-01-08,2620.26
Home Office,Office Supplies,West,2011-01-09,536.21
Home Office,Office Supplies,West,2011-01-10,2717.01
Home Office,Office Supplies,West,2011-01-11,179.68
Home Office,Office Supplies,West,2011-01-12,1978.56
Home Office,Office Supplies,West,2012-01-01,920.46
Home Office,Office Supplies,West,2012-01-02,3413.02
Home Office,Office Supplies,West,2012-01-03,4475.05
Home Office,Office Supplies,West,2012-01-04,4393.59
Home Office,Office Supplies,West,2012-01-05,1441.2
Home Office,Office Supplies,West,2012-01-06,3400.44
Home Office,Office Supplies,West,2012-01-07,683.66
Home Office,Office Supplies,West,2012-01-09,874.88
Home Office,Office Supplies,West,2012-01-10,1378.36
Home Office,Office Supplies,West,2012-01-11,444.66
Home Office,Office Supplies,West,2012-01-12,1432.65
Home Office,Office Supplies,West,2013-01-01,3993.65
Home Office,Office Supplies,West,2013-01-02,336.09
Home Office,Office Supplies,West,2013-01-03,1465.1
Home Office,Office Supplies,West,2013-01-04,909.41
Home Office,Office Supplies,West,2013-01-05,2675.7
Home Office,Office Supplies,West,2013-01-06,5315.61
Home Office,Office Supplies,West,2013-01-07,4231.13
Home Office,Office Supplies,West,2013-01-08,3298.93
Home Office,Office Supplies,West,2013-01-09,3175.28
Home Office,Office Supplies,West,2013-01-10,3719.66
Home Office,Office Supplies,West,2013-01-11,854.36
Home Office,Office Supplies,West,2013-01-12,4060.74
Home Office,Technology,Central,2010-01-01,2178.86
Home Office,Technology,Central,2010-01-02,5530.25
Home Office,Technology,Central,2010-01-03,1764.55
Home Office,Technology,Central,2010-01-05,113.68
Home Office,Technology,Central,2010-01-06,1615.5
Home Office,Technology,Central,2010-01-07,2997.96
Home Office,Technology,Central,2010-01-08,12230.63
Home Office,Technology,Central,2010-01-09,10857.38
Home Office,Technology,Central,2010-01-10,5006.17
Home Office,Technology,Central,2010-01-11,11146.56
Home Office,Technology,Central,2010-01-12,4345.26
Home Office,Technology,Central,2011-01-01,57.99
Home Office,Technology,Central,2011-01-02,4039.81
Home Office,Technology,Central,2011-01-03,1028.81
Home Office,Technology,Central,2011-01-05,4428.17
Home Office,Technology,Central,2011-01-06,18514.73
Home Office,Technology,Central,2011-01-07,3605.17
Home Office,Technology,Central,2011-01-08,5006.34
Home Office,Technology,Central,2011-01-09,1172.03
Home Office,Technology,Central,2011-01-10,20479.7
Home Office,Technology,Central,2011-01-11,22327.45
Home Office,Technology,Central,2011-01-12,829.23
Home Office,Technology,Central,2012-01-01,1801.29
Home Office,Technology,Central,2012-01-02,449.71
Home Office,Technology,Central,2012-01-03,379.67
Home Office,Technology,Central,2012-01-04,2958.72
Home Office,Technology,Central,2012-01-05,8045.28
Home Office,Technology,Central,2012-01-06,5332.65
Home Office,Technology,Central,2012-01-07,1639.32
Home Office,Technology,Central,2012-01-09,10440.55
Home Office,Technology,Central,2012-01-10,88.32
Home Office,Technology,Central,2012-01-11,5742.92
Home Office,Technology,Central,2012-01-12,7892.74
Home Office,Technology,Central,2013-01-01,11319.74
Home Office,Technology,Central,2013-01-02,112.85
Home Office,Technology,Central,2013-01-03,13850.14
Home Office,Technology,Central,2013-01-04,2251.2
Home Office,Technology,Central,2013-01-05,10244.95
Home Office,Technology,Central,2013-01-06,1318.78
Home Office,Technology,Central,2013-01-07,1448.97
Home Office,Technology,Central,2013-01-08,3053.87
Home Office,Technology,Central,2013-01-09,5594.51
Home Office,Technology,Central,2013-01-10,25080.89
Home Office,Technology,Central,2013-01-11,36823.03
Home Office,Technology,Central,2013-01-12,2243.33
Home Office,Technology,East,2010-01-01,13916.46
Home Office,Technology,East,2010-01-02,10811.48
Home Office,Technology,East,2010-01-03,3214.79
Home Office,Technology,East,2010-01-04,1233.57
Home Office,Technology,East,2010-01-05,9053.85
Home Office,Technology,East,2010-01-06,600.4
Home Office,Technology,East,2010-01-07,552.89
Home Office,Technology,East,2010-01-08,2997.07
Home Office,Technology,East,2010-01-09,8132.4
Home Office,Technology,East,2010-01-10,99.36
Home Office,Technology,East,2010-01-11,758.97
Home Office,Technology,East,2010-01-12,17567.62
Home Office,Technology,East,2011-01-01,681.76
Home Office,Technology,East,2011-01-02,1424.34
Home Office,Technology,East,2011-01-03,641.39
Home Office,Technology,East,2011-01-04,501.97
Home Office,Technology,East,2011-01-05,11790.9
Home Office,Technology,East,2011-01-06,3277.78
Home Office,Technology,East,2011-01-07,3807.85
Home Office,Technology,East,2011-01-08,35.73
Home Office,Technology,East,2011-01-09,3874.99
Home Office,Technology,East,2011-01-10,2387.27
Home Office,Technology,East,2011-01-12,7196.22
Home Office,Technology,East,2012-01-01,5018.35
Home Office,Technology,East,2012-01-02,2393.05
Home Office,Technology,East,2012-01-03,2535.97
Home Office,Technology,East,2012-01-04,1049.34
Home Office,Technology,East,2012-01-05,2319.45
Home Office,Technology,East,2012-01-06,1023.9
Home Office,Technology,East,2012-01-09,1473.41
Home Office,Technology,East,2012-01-10,3309.23
Home Office,Technology,East,2012-01-11,794.3
Home Office,Technology,East,2012-01-12,431.7
Home Office,Technology,East,2013-01-02,2424.26
Home Office,Technology,East,2013-01-03,1100.5
Home Office,Technology,East,2013-01-04,5622.44
Home Office,Technology,East,2013-01-05,9341.3
Home Office,Technology,East,2013-01-06,4074.21
Home Office,Technology,East,2013-01-07,5197.39
Home Office,Technology,East,2013-01-08,7103.58
Home Office,Technology,East,2013-01-09,2402.56
Home Office,Technology,East,2013-01-10,2893.61
Home Office,Technology,East,2013-01-11,2981.86
Home Office,Technology,East,2013-01-12,888.33
Home Office,Technology,South,2010-01-01,1251.09
Home Office,Technology,South,2010-01-02,235.32
Home Office,Technology,South,2010-01-03,733.96
Home Office,Technology,South,2010-01-04,3357.63
Home Office,Technology,South,2010-01-05,1300.54
Home Office,Technology,South,2010-01-07,627.78
Home Office,Technology,South,2010-01-08,3510.72
Home Office,Technology,South,2010-01-09,2214.38
Home Office,Technology,South,2010-01-10,2799.19
Home Office,Technology,South,2010-01-11,1395.41
Home Office,Technology,South,2011-01-01,1029.63
Home Office,Technology,South,2011-01-02,1348.77
Home Office,Technology,South,2011-01-03,351.08
Home Office,Technology,South,2011-01-04,314.37
Home Office,Technology,South,2011-01-05,5060.79
Home Office,Technology,South,2011-01-07,365.85
Home Office,Technology,South,2011-01-08,5353.59
Home Office,Technology,South,2011-01-09,1594.6
Home Office,Technology,South,2011-01-10,742.71
Home Office,Technology,South,2011-01-12,1159.91
Home Office,Technology,South,2012-01-01,757.82
Home Office,Technology,South,2012-01-02,1887.16
Home Office,Technology,South,2012-01-03,2900.01
Home Office,Technology,South,2012-01-05,1062.64
Home Office,Technology,South,2012-01-06,5880.18
Home Office,Technology,South,2012-01-08,588.65
Home Office,Technology,South,2012-01-09,94.62
Home Office,Technology,South,2012-01-10,2551.31
Home Office,Technology,South,2012-01-11,480.51
Home Office,Technology,South,2012-01-12,27216.5
Home Office,Technology,South,2013-01-01,1794.1
Home Office,Technology,South,2013-01-02,861.99
Home Office,Technology,South,2013-01-03,2307.49
Home Office,Technology,South,2013-01-04,559.37
Home Office,Technology,South,2013-01-05,400.13
Home Office,Technology,South,2013-01-06,77.62
Home Office,Technology,South,2013-01-07,3311.18
Home Office,Technology,South,2013-01-08,529.33
Home Office,Technology,South,2013-01-09,3923.71
Home Office,Technology,South,2013-01-10,12992.51
Home Office,Technology,South,2013-01-11,20188.95
Home Office,Technology,South,2013-01-12,8500.19
Home Office,Technology,West,2010-01-01,562.93
Home Office,Technology,West,2010-01-02,227.79
Home Office,Technology,West,2010-01-04,445.75
Home Office,Technology,West,2010-01-05,952.07
Home Office,Technology,West,2010-01-06,266.95
Home Office,Technology,West,2010-01-07,2988.18
Home Office,Technology,West,2010-01-08,20022.78
Home Office,Technology,West,2010-01-09,1503.05
Home Office,Technology,West,2010-01-10,6569.07
Home Office,Technology,West,2010-01-11,378.23
Home Office,Technology,West,2011-01-01,4964.11
Home Office,Technology,West,2011-01-02,1613.55
Home Office,Technology,West,2011-01-03,642.57
Home Office,Technology,West,2011-01-04,278.06
Home Office,Technology,West,2011-01-05,8407.41
Home Office,Technology,West,2011-01-06,4453.95
Home Office,Technology,West,2011-01-07,1769.66
Home Office,Technology,West,2011-01-08,3085.78
Home Office,Technology,West,2011-01-09,14390.57
Home Office,Technology,West,2011-01-10,55661.71
Home Office,Technology,West,2011-01-11,14708.4
Home Office,Technology,West,2011-01-12,3503.46
Home Office,Technology,West,2012-01-01,286.18
Home Office,Technology,West,2012-01-03,1277.84
Home Office,Technology,West,2012-01-04,5236.92
Home Office,Technology,West,2012-01-05,791.99
Home Office,Technology,West,2012-01-06,3364.46
Home Office,Technology,West,2012-01-07,1075.7
Home Office,Technology,West,2012-01-09,839.42
Home Office,Technology,West,2012-01-10,822.72
Home Office,Technology,West,2012-01-11,3466.04
Home Office,Technology,West,2012-01-12,4714.76
Home Office,Technology,West,2013-01-01,5006.28
Home Office,Technology,West,2013-01-02,808.57
Home Office,Technology,West,2013-01-03,773.53
Home Office,Technology,West,2013-01-04,4085.02
Home Office,Technology,West,2013-01-05,1198.83
Home Office,Technology,West,2013-01-06,7770.12
Home Office,Technology,West,2013-01-07,3032.63
Home Office,Technology,West,2013-01-08,1006.9
Home Office,Technology,West,2013-01-09,189.42
Home Office,Technology,West,2013-01-10,2596.14
Home Office,Technology,West,2013-01-11,17860.47
Small Business,Furniture,Central,2010-01-01,4959.75
Small Business,Furniture,Central,2010-01-02,120.47
Small Business,Furniture,Central,2010-01-03,9987.13
Small Business,Furniture,Central,2010-01-04,69.96
Small Business,Furniture,Central,2010-01-05,1635.66
Small Business,Furniture,Central,2010-01-06,4704.07
Small Business,Furniture,Central,2010-01-07,10.23
Small Business,Furniture,Central,2010-01-08,339.91
Small Business,Furniture,Central,2010-01-09,830.36
Small Business,Furniture,Central,2010-01-11,524.63
Small Business,Furniture,Central,2010-01-12,2668.64
Small Business,Furniture,Central,2011-01-01,680.71
Small Business,Furniture,Central,2011-01-02,342.62
Small Business,Furniture,Central,2011-01-03,64.33
Small Business,Furniture,Central,2011-01-06,282.97
Small Business,Furniture,Central,2011-01-07,2043.23
Small Business,Furniture,Central,2011-01-08,168.72
Small Business,Furniture,Central,2011-01-09,776
Small Business,Furniture,Central,2011-01-10,1664.55
Small Business,Furniture,Central,2011-01-11,10503
Small Business,Furniture,Central,2011-01-12,310.82
Small Business,Furniture,Central,2012-01-01,27.18
Small Business,Furniture,Central,2012-01-02,302.01
Small Business,Furniture,Central,2012-01-04,2936.8
Small Business,Furniture,Central,2012-01-05,215.93
Small Business,Furniture,Central,2012-01-06,230.27
Small Business,Furniture,Central,2012-01-08,3326.04
Small Business,Furniture,Central,2012-01-09,6357.11
Small Business,Furniture,Central,2012-01-10,319.3
Small Business,Furniture,Central,2012-01-11,25051.17
Small Business,Furniture,Central,2013-01-01,9978.06
Small Business,Furniture,Central,2013-01-03,1709.24
Small Business,Furniture,Central,2013-01-04,107.82
Small Business,Furniture,Central,2013-01-05,1555.25
Small Business,Furniture,Central,2013-01-06,290.03
Small Business,Furniture,Central,2013-01-07,796.89
Small Business,Furniture,Central,2013-01-08,10401.7
Small Business,Furniture,Central,2013-01-09,6472.11
Small Business,Furniture,Central,2013-01-10,987.24
Small Business,Furniture,Central,2013-01-11,10768.1
Small Business,Furniture,Central,2013-01-12,775.81
Small Business,Furniture,East,2010-01-01,7937.34
Small Business,Furniture,East,2010-01-03,2035.67
Small Business,Furniture,East,2010-01-04,3509.17
Small Business,Furniture,East,2010-01-05,8418.3
Small Business,Furniture,East,2010-01-06,364.26
Small Business,Furniture,East,2010-01-07,2278.82
Small Business,Furniture,East,2010-01-09,1242.91
Small Business,Furniture,East,2010-01-10,135.78
Small Business,Furniture,East,2010-01-12,2980.31
Small Business,Furniture,East,2011-01-01,2138.52
Small Business,Furniture,East,2011-01-02,21923.51
Small Business,Furniture,East,2011-01-03,1418.97
Small Business,Furniture,East,2011-01-04,3831.31
Small Business,Furniture,East,2011-01-05,995.58
Small Business,Furniture,East,2011-01-06,2488.78
Small Business,Furniture,East,2011-01-07,3182.99
Small Business,Furniture,East,2011-01-08,301.47
Small Business,Furniture,East,2011-01-09,821.22
Small Business,Furniture,East,2011-01-10,313.36
Small Business,Furniture,East,2011-01-11,574.32
Small Business,Furniture,East,2011-01-12,542.58
Small Business,Furniture,East,2012-01-02,136.05
Small Business,Furniture,East,2012-01-03,14.02
Small Business,Furniture,East,2012-01-04,45.11
Small Business,Furniture,East,2012-01-05,5709.11
Small Business,Furniture,East,2012-01-06,6899.39
Small Business,Furniture,East,2012-01-07,5191.76
Small Business,Furniture,East,2012-01-08,2653.44
Small Business,Furniture,East,2012-01-09,15108.38
Small Business,Furniture,East,2012-01-10,1333.71
Small Business,Furniture,East,2012-01-11,8507.83
Small Business,Furniture,East,2012-01-12,2205.65
Small Business,Furniture,East,2013-01-01,163.17
Small Business,Furniture,East,2013-01-02,2631.47
Small Business,Furniture,East,2013-01-03,8033.7
Small Business,Furniture,East,2013-01-04,2658.8
Small Business,Furniture,East,2013-01-05,8188.18
Small Business,Furniture,East,2013-01-06,599.35
Small Business,Furniture,East,2013-01-07,3377.41
Small Business,Furniture,East,2013-01-08,5932.47
Small Business,Furniture,East,2013-01-09,119.93
Small Business,Furniture,East,2013-01-10,12143.59
Small Business,Furniture,East,2013-01-11,35511.73
Small Business,Furniture,East,2013-01-12,20760.76
Small Business,Furniture,South,2010-01-01,2286
Small Business,Furniture,South,2010-01-02,237.62
Small Business,Furniture,South,2010-01-03,5079.39
Small Business,Furniture,South,2010-01-04,576.39
Small Business,Furniture,South,2010-01-06,5012.8
Small Business,Furniture,South,2010-01-07,2848.67
Small Business,Furniture,South,2010-01-08,2815.54
Small Business,Furniture,South,2010-01-10,26.66
Small Business,Furniture,South,2010-01-11,5587.89
Small Business,Furniture,South,2010-01-12,1817.7
Small Business,Furniture,South,2011-01-01,115.89
Small Business,Furniture,South,2011-01-02,402.97
Small Business,Furniture,South,2011-01-04,985.97
Small Business,Furniture,South,2011-01-05,1734.17
Small Business,Furniture,South,2011-01-08,1005.38
Small Business,Furniture,South,2011-01-09,668.28
Small Business,Furniture,South,2011-01-11,7582.99
Small Business,Furniture,South,2011-01-12,521.86
Small Business,Furniture,South,2012-01-01,1630.34
Small Business,Furniture,South,2012-01-02,25.77
Small Business,Furniture,South,2012-01-04,75.83
Small Business,Furniture,South,2012-01-05,161.82
Small Business,Furniture,South,2012-01-07,239.35
Small Business,Furniture,South,2012-01-08,354.25
Small Business,Furniture,South,2012-01-10,3630.34
Small Business,Furniture,South,2012-01-11,5941.6
Small Business,Furniture,South,2012-01-12,1068.22
Small Business,Furniture,South,2013-01-01,3997.23
Small Business,Furniture,South,2013-01-02,1242.08
Small Business,Furniture,South,2013-01-03,3441.73
Small Business,Furniture,South,2013-01-04,607.54
Small Business,Furniture,South,2013-01-05,267.7
Small Business,Furniture,South,2013-01-07,416.73
Small Business,Furniture,South,2013-01-08,23147.67
Small Business,Furniture,South,2013-01-09,4983.31
Small Business,Furniture,South,2013-01-10,1356.75
Small Business,Furniture,South,2013-01-11,680.61
Small Business,Furniture,South,2013-01-12,499.23
Small Business,Furniture,West,2010-01-03,3722.41
Small Business,Furniture,West,2010-01-04,10194.05
Small Business,Furniture,West,2010-01-05,2715.76
